ds,yhat,yhat_lower,yhat_upper
2003-08-16,22.9534756982233,17.681020427884786,28.27075969969981
2003-08-17,22.825545336787698,17.934450053160663,27.83136184219677
2003-08-18,22.747477719745312,17.683429645934496,28.016815774635287
2003-08-19,22.820350866220814,17.752848369052675,28.09819180530311
2003-08-20,22.792895056411293,17.814893889768896,27.937057528729078
2003-08-21,22.66344138510071,17.896757517327405,27.96396847875359
2003-08-22,22.385103781985116,17.31029009535672,27.422500299433157
2003-08-23,22.165689986457515,17.204042685637628,26.950460501785933
2003-08-24,22.022331315242123,17.02511698439869,27.136116890551605
2003-08-25,21.93449491182549,16.873785825873462,27.15102002799872
2003-08-26,22.00281112559065,16.99413620479007,27.38866990419811
2003-08-27,21.975408219445512,16.80852249148183,26.99304226205662
2003-08-28,21.849881146637948,17.146812325749547,27.12877829819714
2003-08-29,21.578497703631594,16.751056306489026,26.55859639656748
2003-08-30,21.36813676594329,16.078732137514812,26.393487378941693
2003-08-31,21.23494757566529,16.231123109582864,26.15460483546853
2003-09-01,21.157392838477346,16.354782965290603,26.236135606120524
2003-09-02,21.235107314539732,16.157104175821917,26.094287007306797
2003-09-03,21.215263136131853,16.25721115481528,25.72189402677516
2003-09-04,21.094567654163377,15.938603240536443,25.89656610598453
2003-09-05,20.824496238061652,15.765817963719723,26.13167296126395
2003-09-06,20.61125393655184,15.057155049250088,26.012515093027464
2003-09-07,20.470454275876843,15.558802910182154,25.761478186003632
2003-09-08,20.380177388857305,15.367203299529374,25.302379202613057
2003-09-09,20.4398387392511,15.308947945046002,25.478994704665624
2003-09-10,20.396559410734938,15.290085817972008,25.30836416768681
2003-09-11,20.247163662628786,15.261754000218215,24.900981392603704
2003-09-12,19.94340624231601,15.07168542121687,25.201801728674987
2003-09-13,19.691923589614646,14.802733601987267,24.603138785214806
2003-09-14,19.508897591403006,14.40000474032474,24.731830014896214
2003-09-15,19.373094602657527,14.212389000059133,24.559460552765586
2003-09-16,19.38471164480497,14.299360946556225,24.25012842719273
2003-09-17,19.291721499635656,14.382257708034382,24.169318860804186
2003-09-18,19.09184322809766,14.288037476205355,24.288401097092684
2003-09-19,18.737741482742553,13.94201616244252,23.48907485858106
2003-09-20,18.436949651436482,13.174555072672408,23.542112439859057
2003-09-21,18.20650638773355,13.230749378293408,23.501803195915052
2003-09-22,18.025969107478755,12.989510412904439,23.07469837268349
2003-09-23,17.996237164897014,13.213501742295259,23.08858987784336
2003-09-24,17.86587714246756,12.695109265401046,23.085265100860177
2003-09-25,17.633077391107463,12.605764980453662,22.94887350144006
2003-09-26,17.250835668892286,11.965629123519804,22.37353585966135
2003-09-27,16.926875252665987,11.980012027856942,21.899857259742543
2003-09-28,16.678279261724093,11.360077898960443,21.604907556958814
2003-09-29,16.48450679851216,11.201647277441808,21.620977603289532
2003-09-30,16.446223486188543,11.691868427243865,21.606580078779714
2003-10-01,16.311638549873766,11.084335561578264,21.53852732278032
2003-10-02,16.07847514617537,10.867907027976793,21.35166829208033
2003-10-03,15.699177227035461,10.582298989989184,20.38674241855839
2003-10-04,15.380847638282978,10.509498528280593,20.396293473853266
2003-10-05,15.13990642821873,9.98385160264085,20.357477136326054
2003-10-06,14.955132142453015,9.400401435149483,19.971009520329257
2003-10-07,14.926517818152854,10.114648451739942,19.79382025848481
2003-10-08,14.801632948221446,9.691669290098798,19.771485133561256
2003-10-09,14.57761726272686,9.739331408387688,19.38534277232679
2003-10-10,14.206408803488426,8.726508783633284,19.379672199493957
2003-10-11,13.894700255927113,8.941931676008616,19.247219123179008
2003-10-12,13.658611875505795,8.379861106905441,18.724414283388956
2003-10-13,13.476743266588453,7.9295558431657875,18.458023818464603
2003-10-14,13.449035345749925,8.695598839027046,18.66387195104909
2003-10-15,13.323133529437609,8.188181935798143,18.44487492562298
2003-10-16,13.096377921724654,7.866817051479802,18.30701940340109
2003-10-17,12.72102306896002,7.945640748967176,17.8162027069472
2003-10-18,12.404181497044503,7.155281130610455,17.272202900050875
2003-10-19,12.162479774055512,7.125049039581322,17.189675838354912
2003-10-20,11.975089903294752,6.71825365297869,16.940068670320773
2003-10-21,11.94256805128845,7.450982685742369,17.28078003042513
2003-10-22,11.813192427623441,7.150352078896239,16.742797426513757
2003-10-23,11.584926949564714,6.3771570950371235,16.657650889061678
2003-10-24,11.210614168558239,6.089294677125532,16.01497497723242
2003-10-25,10.897892608676194,6.114395208845283,16.28811951968595
2003-10-26,10.663828187959828,5.609601724454706,15.483805045153767
2003-10-27,10.487923419563487,5.564222628766883,15.727282566707512
2003-10-28,10.470937223202831,5.574181241341071,15.551674685557815
2003-10-29,10.361207896184268,5.062495895855238,15.392780921082297
2003-10-30,10.15660649067182,5.108747340705248,15.524209032557408
2003-10-31,9.809724547692177,5.0581080786111885,14.758869578403148
2003-11-01,9.527791653504563,4.504684436978404,14.417581794940398
2003-11-02,9.32731263430554,4.083826433097871,14.829457472876346
2003-11-03,9.187088053059629,4.014887353931587,14.063675352440645
2003-11-04,9.207050625678843,4.478931844125764,14.275729063934518
2003-11-05,9.134609715918286,4.091192472279928,14.059716973109577
2003-11-06,8.966630598248083,3.658401573174443,13.981897898812813
2003-11-07,8.654651728793974,3.4631366025665953,13.787718644683647
2003-11-08,8.404834646040289,3.4215786665711723,13.480493246573564
2003-11-09,8.232635363689235,3.066519233701425,13.257576294868576
2003-11-10,8.115859883944381,2.9521865979511897,13.297541625136278
2003-11-11,8.15353536157734,3.487948965199986,13.2561021463955
2003-11-12,8.092287972660259,3.150470190157735,13.448127356801628
2003-11-13,7.92835308687452,2.935828181081974,12.9122479586994
2003-11-14,7.612819942181721,2.339639152129031,13.191480762214807
2003-11-15,7.35160448414639,2.6302764722063454,12.297076736068158
2003-11-16,7.160138385806178,2.0024143013351585,12.123448114865148
2003-11-17,7.016436170768983,1.9573522202802236,12.152603088682199
2003-11-18,7.019971429429565,1.9752889223259884,11.880547868328517
2003-11-19,6.918052826509534,1.7495064548146282,12.033822910392072
2003-11-20,6.7078253423036776,1.9115438870713357,11.843260417582876
2003-11-21,6.341498997700536,1.2056663507080672,11.417652305185394
2003-11-22,6.026298986943586,0.8216879241086907,11.189063722593975
2003-11-23,5.779125702430868,0.7198029616070255,10.991617484176777
2003-11-24,5.57958723950433,0.5926337930640058,10.879036937602473
2003-11-25,5.528836217372242,0.1661879823478913,10.320167038005042
2003-11-26,5.375902620172704,0.07681992469690328,10.085938967812979
2003-11-27,5.119649239365025,0.09016334230451123,10.202936933162656
2003-11-28,4.713953208506162,-0.40530785997118096,9.869535009676172
2003-11-29,4.367608863241528,-0.68831964385431,9.253999046001802
2003-11-30,4.098941750711806,-0.9337998322045495,9.205520229992898
2003-12-01,3.8887977090059813,-1.0803296317080726,8.609889153467002
2003-12-02,3.8393401396243387,-1.2761569185389914,9.097431390946632
2003-12-03,3.7003483800305634,-1.2928405255212474,8.687658543616346
2003-12-04,3.4711448408379653,-1.452630590988349,8.354503032538265
2003-12-05,3.105755329277777,-2.0165360432436885,7.994703522050864
2003-12-06,2.8127985405127944,-2.02287995273218,7.79677119807991
2003-12-07,2.610095083618324,-2.698212531770509,7.731874576135266
2003-12-08,2.4776602806950887,-3.237562582766571,7.387347659452943
2003-12-09,2.5165139426666627,-2.6674557758462236,7.640817326707939
2003-12-10,2.474999866313034,-2.7154662825902123,7.510640023876165
2003-12-11,2.350742312481845,-2.9147550027879325,7.239033001966695
2003-12-12,2.0958432483420264,-2.959436030278199,7.0051691913967025
2003-12-13,1.9168154769684094,-3.112696414015207,6.679080755093603
2003-12-14,1.8292409643823557,-3.2012400872109166,6.765364221090643
2003-12-15,1.810817374321445,-3.231947123644764,6.821908905088327
2003-12-16,1.9602246466882534,-3.0478526453618513,6.794075197084265
2003-12-17,2.0235028935971258,-3.1963420372136317,6.814428752427067
2003-12-18,1.996067338908924,-3.140497564036834,7.349601683023943
2003-12-19,1.827962528533897,-3.319627342241717,6.836511523732739
2003-12-20,1.7238494004740694,-3.544911986364106,6.751539517158461
2003-12-21,1.697713054403355,-3.4547660904874538,6.814702348816451
2003-12-22,1.7259528659048637,-3.223550191258467,6.586238308855103
2003-12-23,1.9062855601079463,-3.486486207295781,7.0617626880342055
2003-12-24,1.9841514762803154,-2.852799975245316,6.893390837937788
2003-12-25,1.9547489160736191,-2.843265982312362,6.845231513719537
2003-12-26,1.768298203329696,-3.1955236381180914,6.8363521254118265
2003-12-27,1.6300286972218245,-3.452705391071997,6.549568144010692
2003-12-28,1.554876514921986,-3.632348035493188,6.703839741687465
2003-12-29,1.5205547931227041,-3.4418582955256407,7.025414153846998
2003-12-30,1.6264275519189653,-3.65270101384069,6.83023568437607
2003-12-31,1.6198780953139238,-3.3090774785587094,6.796964177283346
2004-01-01,1.4982977800159087,-3.5282909137232195,6.655619964508893
2004-01-02,1.2142979312413793,-4.178420019947092,6.328573914096111
2004-01-03,0.9756394796029451,-4.521711304289706,5.892731149419936
2004-01-04,0.7998695535208444,-4.47063095768445,6.248719493161979
2004-01-05,0.6673284409048588,-4.39909424884335,5.475444153343505
2004-01-06,0.6799596313643708,-4.1539980093947415,5.634716573763251
2004-01-07,0.587615539526432,-4.615407066590602,5.510801589401468
2004-01-08,0.389986380552239,-4.397876984149859,5.25072610686693
2004-01-09,0.04175654430531317,-5.479570907077772,4.935531364185914
2004-01-10,-0.247515504692581,-5.416661346019127,4.530319572132297
2004-01-11,-0.45880326855578346,-5.256092726929329,4.476375309603258
2004-01-12,-0.6106396765644639,-5.756740391886379,4.34580443798369
2004-01-13,-0.6003323661013873,-5.609809663006858,4.505443226290907
2004-01-14,-0.677673540951897,-5.578824140774768,4.767474744753873
2004-01-15,-0.8430165561559182,-6.031868542633616,4.205239194659123
2004-01-16,-1.1421147763235826,-5.969660737896031,3.8003941125720884
2004-01-17,-1.3662268494829455,-6.30753826908694,3.8532047802336096
2004-01-18,-1.4974983037205867,-6.215375155176074,3.9687857418674963
2004-01-19,-1.5559556433281934,-6.649638199383819,3.71359475557908
2004-01-20,-1.4406802833466514,-6.880988621872424,3.644958619389498
2004-01-21,-1.4041451001064935,-6.321062055902335,3.399111961087409
2004-01-22,-1.4482127268199747,-6.555178357425521,3.575540281191485
2004-01-23,-1.620941317768544,-6.398970068280986,3.7654109999565706
2004-01-24,-1.715954797668651,-6.592899298798469,3.178903672966053
2004-01-25,-1.7177634897581484,-6.801078974204533,3.3315760768561113
2004-01-26,-1.6486980772598638,-6.810844640351366,3.2723077883170664
2004-01-27,-1.4100258525531846,-6.797389641706512,3.728848871438545
2004-01-28,-1.2555586994514805,-6.545021341735955,3.6358514110201248
